student_id,class,gender,state,socioeconomic_score,family_income_category,distance_from_school_km,num_siblings,parents_education,is_first_gen_learner,has_elder_sibling_dropped,child_labour_involved,seasonal_migration,health_issues,prev_year_attendance,current_attendance,midterm_score,final_score_prev_year,score_trend,failed_prev_year,repeated_class,teacher_student_ratio,school_has_midday_meal,school_has_toilet,dropout_risk_score,dropout_risk_label,dropout
STU1208,7,Female,Bihar,4.43,Low Income,2.0,5,Illiterate,1,0,0,0,0,52.0,49.8,83.4,71.2,12.2,0,0,48,1,0,36.17,Low,0
STU1209,7,Male,Jharkhand,4.47,Low Income,1.2,3,Illiterate,1,0,0,0,0,64.6,56.7,75.4,76.1,-0.7,0,0,56,1,1,22.44,Low,0
STU1210,10,Female,UP,2.57,Below Poverty Line,0.7,0,Illiterate,1,1,0,0,1,65.2,89.3,55.7,46.6,9.1,0,0,46,1,1,50.42,Medium,0
STU1211,7,Male,Assam,1.12,Below Poverty Line,4.7,0,Secondary,0,0,0,0,0,44.2,43.8,47.0,78.7,-31.7,0,0,47,1,0,42.48,Medium,0
STU1212,7,Female,UP,8.01,Middle Income,0.5,0,Illiterate,1,1,0,0,0,34.1,29.7,23.7,31.2,-7.6,1,0,49,0,1,64.5,Medium,0
STU1213,6,Male,UP,2.9,Below Poverty Line,11.1,3,Secondary,0,0,1,1,0,15.5,10.0,39.3,76.7,-37.4,0,0,37,0,1,80.37,High,1
STU1214,9,Female,Odisha,4.12,Low Income,7.0,3,Illiterate,1,0,0,0,1,48.4,31.2,66.9,82.5,-15.5,0,0,40,1,1,50.32,Medium,0
STU1215,9,Male,Bihar,2.74,Below Poverty Line,7.8,1,Illiterate,1,0,1,0,1,68.9,69.5,49.6,63.9,-14.3,0,0,59,1,0,54.51,Medium,0
STU1216,6,Male,Rajasthan,1.81,Below Poverty Line,9.5,4,Primary,0,0,0,0,0,28.2,22.4,61.8,54.7,7.1,0,0,41,1,1,48.42,Medium,0
STU1217,6,Male,Bihar,3.88,Low Income,2.1,2,Graduate,1,0,0,0,0,57.3,51.5,18.5,63.3,-44.9,0,0,52,1,1,42.06,Medium,0
STU1218,9,Male,Odisha,1.39,Below Poverty Line,7.5,4,Secondary,0,0,0,0,0,23.4,19.4,63.2,47.7,15.4,0,0,35,0,1,60.58,Medium,0
STU1219,8,Female,UP,4.22,Low Income,0.7,0,Graduate,0,0,0,0,1,96.3,93.5,74.7,100.0,-25.3,0,0,64,1,0,13.86,Low,0
STU1220,7,Female,Telangana,6.64,Middle Income,0.5,5,Secondary,0,1,1,1,0,84.5,62.1,23.0,48.0,-25.0,0,0,44,1,1,66.91,High,1
STU1221,10,Male,UP,2.6,Below Poverty Line,6.1,0,Secondary,1,0,0,0,0,64.1,67.4,61.7,80.4,-18.7,0,0,57,1,0,25.49,Low,0
STU1222,6,Male,Bihar,2.17,Below Poverty Line,0.5,5,Primary,0,1,0,0,0,75.0,61.5,79.2,45.4,33.8,0,0,36,1,1,27.85,Low,0
STU1223,7,Male,UP,1.56,Below Poverty Line,17.9,1,Primary,1,0,0,0,1,57.9,51.5,85.2,85.1,0.1,0,0,35,1,1,41.9,Medium,0
STU1224,10,Male,Bihar,2.35,Below Poverty Line,4.5,4,Illiterate,1,0,0,0,0,61.7,69.6,45.9,92.2,-46.3,0,0,56,1,1,47.66,Medium,0
STU1225,7,Male,Bihar,2.66,Below Poverty Line,5.6,0,Primary,0,1,0,0,0,72.5,85.3,69.0,64.6,4.5,0,0,31,1,1,33.6,Low,0
STU1226,8,Female,Telangana,5.55,Low Income,1.1,4,Primary,0,0,1,0,0,74.9,52.9,80.7,62.9,17.9,0,0,35,0,1,38.54,Low,0
STU1227,7,Male,Rajasthan,3.89,Low Income,4.5,1,Primary,0,0,0,0,0,86.3,81.6,62.2,41.7,20.5,0,0,61,1,1,13.89,Low,0
STU1228,7,Male,Jharkhand,4.87,Low Income,0.5,4,Primary,0,0,0,0,0,76.6,74.3,78.1,39.7,38.4,0,0,58,1,1,9.67,Low,0
STU1229,10,Male,UP,2.24,Below Poverty Line,7.3,5,Illiterate,1,1,0,0,0,78.3,58.2,54.4,63.1,-8.7,0,0,63,1,1,55.34,Medium,0
STU1230,7,Male,Rajasthan,3.5,Low Income,0.7,2,Primary,0,0,1,0,0,37.9,41.0,62.1,82.8,-20.7,0,0,30,1,1,40.63,Medium,0
STU1231,10,Male,MP,3.7,Low Income,4.8,1,Illiterate,1,0,0,0,0,58.2,54.3,43.8,48.7,-4.9,0,0,44,1,1,38.84,Low,0
STU1232,6,Female,Bihar,0.46,Below Poverty Line,1.0,4,Graduate,0,0,1,1,1,84.3,81.2,52.0,95.5,-43.5,0,0,39,1,1,57.23,Medium,0
STU1233,6,Male,MP,0.55,Below Poverty Line,0.5,0,Illiterate,1,1,0,0,0,60.0,45.8,62.8,47.6,15.2,0,0,39,1,0,54.46,Medium,0
STU1234,6,Male,Bihar,0.59,Below Poverty Line,2.6,3,Illiterate,1,0,1,0,1,49.1,48.2,42.5,61.9,-19.4,0,0,39,1,1,67.25,High,1
STU1235,8,Male,Rajasthan,2.74,Below Poverty Line,0.7,3,Secondary,0,0,0,0,1,56.0,59.4,51.0,61.9,-11.0,0,0,61,1,1,30.14,Low,0
STU1236,7,Male,Telangana,4.81,Low Income,5.2,1,Primary,0,0,0,1,0,48.0,44.3,68.7,56.3,12.4,0,0,54,1,1,36.52,Low,0
STU1237,10,Male,MP,1.71,Below Poverty Line,1.1,3,Illiterate,1,0,0,0,0,80.3,70.2,91.9,23.3,68.7,1,1,44,1,1,42.74,Medium,0
STU1238,8,Female,MP,1.16,Below Poverty Line,1.7,2,Primary,1,0,0,0,0,84.5,75.2,18.1,47.5,-29.4,0,0,38,0,1,41.88,Medium,0
STU1239,10,Female,Telangana,2.16,Below Poverty Line,3.4,1,Illiterate,1,1,1,1,0,86.2,83.4,90.6,61.4,29.2,0,0,45,1,1,66.47,High,1
STU1240,6,Female,Bihar,2.93,Below Poverty Line,1.3,0,Illiterate,1,0,0,0,0,40.7,36.2,50.3,56.4,-6.0,0,0,48,1,1,55.23,Medium,0
STU1241,10,Male,Assam,1.74,Below Poverty Line,1.9,0,Illiterate,1,0,1,1,0,62.0,66.0,72.4,68.8,3.6,0,0,41,1,1,58.8,Medium,0
STU1242,9,Male,Bihar,1.29,Below Poverty Line,6.8,1,Primary,0,1,0,0,0,68.3,58.5,75.9,70.9,5.0,0,0,64,0,0,39.26,Low,0
STU1243,9,Female,Rajasthan,1.2,Below Poverty Line,0.8,3,Secondary,0,0,0,0,0,51.1,33.9,83.2,53.9,29.2,0,0,34,1,0,33.72,Low,0
STU1244,9,Female,Jharkhand,7.56,Middle Income,0.5,3,Primary,0,0,0,0,1,83.1,81.7,41.9,41.6,0.3,0,0,35,1,0,21.99,Low,0
STU1245,9,Female,MP,0.95,Below Poverty Line,1.6,0,Primary,0,0,0,1,0,66.3,56.6,50.9,84.3,-33.4,0,0,43,1,1,41.65,Medium,0
STU1246,8,Male,Rajasthan,4.1,Low Income,2.2,2,Illiterate,1,0,1,0,0,72.4,75.3,54.0,35.0,19.1,1,0,41,1,1,49.03,Medium,0
STU1247,6,Male,Odisha,7.24,Middle Income,3.1,5,Primary,0,0,1,0,0,79.1,74.2,48.6,47.9,0.7,0,0,51,0,1,26.23,Low,0
STU1248,6,Male,Jharkhand,5.2,Low Income,1.9,3,Secondary,1,0,0,0,0,74.1,75.6,78.7,43.6,35.2,0,0,33,0,1,15.44,Low,0
STU1249,10,Female,Bihar,1.25,Below Poverty Line,6.2,2,Illiterate,1,1,1,0,0,70.6,55.5,53.6,70.7,-17.1,0,0,47,1,1,76.45,High,1
STU1250,8,Female,Bihar,6.42,Middle Income,0.5,3,Secondary,1,1,1,0,0,77.9,74.4,25.9,80.4,-54.5,0,0,60,0,1,44.04,Medium,0
STU1251,9,Female,Bihar,1.01,Below Poverty Line,2.3,5,Primary,0,1,1,0,0,58.4,46.4,43.6,55.0,-11.4,0,0,64,0,0,86.92,High,1
STU1252,8,Male,Assam,2.08,Below Poverty Line,1.9,1,Secondary,0,0,0,0,0,76.9,59.7,26.6,61.9,-35.3,0,0,33,1,0,31.3,Low,0
STU1253,6,Female,MP,2.68,Below Poverty Line,4.2,4,Primary,1,0,1,0,0,49.2,35.6,50.9,65.3,-14.4,0,0,38,1,1,63.78,Medium,0
STU1254,6,Male,Telangana,1.33,Below Poverty Line,13.6,0,Primary,0,0,0,0,1,88.9,78.4,67.1,88.7,-21.6,0,0,44,1,1,40.01,Medium,0
STU1255,9,Male,Jharkhand,3.38,Low Income,2.9,1,Secondary,0,0,0,1,0,61.7,69.2,43.2,27.8,15.4,1,1,50,1,1,50.21,Medium,0
STU1256,7,Male,Bihar,1.78,Below Poverty Line,17.3,3,Secondary,0,1,0,0,1,31.9,21.2,47.7,70.7,-22.9,0,0,61,1,0,69.39,High,1
STU1257,6,Female,Telangana,7.32,Middle Income,1.4,5,Illiterate,1,0,0,0,0,44.0,26.3,50.1,64.4,-14.3,0,0,38,1,1,45.69,Medium,0
STU1258,8,Male,Rajasthan,2.6,Below Poverty Line,0.5,0,Graduate,0,1,0,0,0,41.3,37.6,57.5,51.7,5.8,0,0,61,1,1,51.74,Medium,0
STU1259,6,Male,Bihar,4.81,Low Income,0.7,4,Illiterate,1,0,1,0,0,20.8,16.1,64.3,63.5,0.7,0,0,45,1,1,60.6,Medium,0
STU1260,8,Female,Jharkhand,6.69,Middle Income,2.0,4,Illiterate,1,0,0,0,0,71.1,61.2,69.5,70.6,-1.1,0,0,34,1,1,35.15,Low,0
STU1261,7,Male,UP,4.03,Low Income,1.5,5,Primary,0,0,0,0,1,36.4,29.8,95.6,67.9,27.7,0,0,60,1,1,25.47,Low,0
STU1262,9,Male,Odisha,7.24,Middle Income,0.5,5,Secondary,0,0,0,0,0,57.0,61.7,57.2,94.7,-37.5,0,0,54,1,1,17.29,Low,0
STU1263,7,Male,Rajasthan,4.98,Low Income,2.3,3,Graduate,0,1,0,0,0,78.5,80.2,68.2,60.2,8.1,0,0,30,1,1,33.14,Low,0
STU1264,7,Male,Telangana,3.9,Low Income,1.7,0,Primary,0,1,0,0,0,83.3,84.2,26.4,58.5,-32.0,0,0,32,1,0,28.14,Low,0
STU1265,6,Female,Assam,2.81,Below Poverty Line,0.5,3,Illiterate,1,0,0,0,0,89.6,72.8,48.2,54.9,-6.7,0,0,50,1,1,33.22,Low,0
STU1266,6,Male,Rajasthan,0.85,Below Poverty Line,1.4,4,Primary,0,0,0,0,0,53.4,77.3,50.1,67.4,-17.3,0,0,57,0,0,42.35,Medium,0
STU1267,7,Male,UP,2.85,Below Poverty Line,8.7,1,Illiterate,1,0,0,0,0,90.9,96.4,36.7,57.5,-20.8,0,0,32,0,1,30.37,Low,0
STU1268,8,Female,Bihar,1.55,Below Poverty Line,1.4,1,Primary,1,1,0,0,0,55.3,55.5,45.4,58.2,-12.9,0,0,61,0,1,42.85,Medium,0
STU1269,8,Female,Jharkhand,5.61,Low Income,5.0,2,Primary,0,0,0,0,0,52.6,36.0,53.1,58.3,-5.2,0,0,61,1,1,38.64,Low,0
STU1270,7,Female,UP,1.6,Below Poverty Line,3.8,4,Illiterate,1,1,0,1,0,76.3,80.8,45.9,55.7,-9.8,0,0,59,1,1,77.49,High,1
STU1271,9,Male,UP,3.37,Low Income,2.2,4,Primary,0,0,0,0,0,90.1,80.0,100.0,47.7,52.3,0,0,42,1,1,19.86,Low,0
STU1272,10,Male,Telangana,4.57,Low Income,1.1,3,Primary,0,0,0,0,0,28.7,21.8,64.2,65.1,-0.9,0,0,63,1,1,32.44,Low,0
STU1273,9,Female,UP,1.44,Below Poverty Line,1.8,2,Secondary,0,1,0,1,1,47.3,25.5,91.0,53.2,37.9,0,0,33,1,1,68.96,High,1
STU1274,6,Female,Odisha,3.36,Low Income,3.6,5,Primary,1,0,0,0,0,75.4,58.0,81.9,68.4,13.4,0,0,47,1,1,30.61,Low,0
STU1275,8,Female,Bihar,2.2,Below Poverty Line,1.7,2,Illiterate,1,0,1,1,0,31.7,31.1,43.5,59.9,-16.4,0,0,61,1,1,74.03,High,1
STU1276,6,Female,UP,4.05,Low Income,1.0,0,Illiterate,1,0,1,0,1,28.5,33.5,55.7,51.4,4.2,0,0,43,1,1,70.3,High,1
STU1277,6,Female,UP,1.11,Below Poverty Line,0.5,3,Illiterate,1,0,0,0,1,84.4,86.2,47.2,84.6,-37.4,0,0,61,1,1,48.38,Medium,0
STU1278,10,Male,UP,7.33,Middle Income,8.5,5,Illiterate,1,0,0,0,0,76.7,78.2,52.1,56.3,-4.2,0,0,35,0,1,27.32,Low,0
STU1279,6,Male,Assam,3.77,Low Income,2.3,5,Secondary,0,0,0,1,0,59.3,53.6,37.4,68.6,-31.2,0,0,46,0,1,51.78,Medium,0
STU1280,8,Female,UP,6.89,Middle Income,3.9,1,Graduate,1,1,0,1,1,77.4,68.3,47.1,46.1,1.0,0,0,37,1,1,51.2,Medium,0
STU1281,8,Male,Assam,5.09,Low Income,2.7,0,Secondary,1,1,0,0,0,34.5,32.4,61.5,23.6,37.9,1,1,64,1,1,50.26,Medium,0
STU1282,9,Male,Bihar,2.06,Below Poverty Line,8.2,2,Primary,0,1,0,0,0,60.4,63.6,61.0,48.4,12.6,0,0,53,0,1,41.83,Medium,0
STU1283,8,Female,UP,4.83,Low Income,3.2,1,Primary,1,0,0,0,0,54.9,49.9,59.6,21.7,37.9,1,1,32,1,1,35.98,Low,0
STU1284,6,Female,Jharkhand,5.97,Low Income,2.6,4,Primary,1,1,0,1,0,50.3,57.4,53.9,54.0,-0.0,0,0,46,1,1,48.56,Medium,0
STU1285,7,Male,Bihar,5.28,Low Income,10.3,3,Graduate,0,0,0,0,1,64.2,57.1,70.5,83.0,-12.5,0,0,46,1,1,26.37,Low,0
STU1286,8,Male,MP,3.53,Low Income,5.1,2,Graduate,0,0,0,0,0,89.2,74.4,50.4,42.6,7.8,0,0,59,1,1,23.0,Low,0
STU1287,6,Male,Assam,1.78,Below Poverty Line,0.5,4,Primary,0,0,0,1,1,81.2,76.1,80.0,22.2,57.9,1,1,54,1,1,43.53,Medium,0
STU1288,7,Female,Telangana,4.65,Low Income,0.8,5,Illiterate,1,0,0,0,0,81.5,77.6,21.7,83.5,-61.8,0,0,51,1,1,48.35,Medium,0
STU1289,6,Female,Telangana,4.37,Low Income,6.2,2,Secondary,0,0,1,0,0,63.7,57.9,66.8,49.9,16.9,0,0,40,1,1,48.1,Medium,0
STU1290,6,Male,MP,2.46,Below Poverty Line,7.2,1,Illiterate,1,0,0,0,0,69.0,76.8,63.8,57.7,6.1,0,0,41,1,1,41.16,Medium,0
STU1291,7,Male,UP,1.34,Below Poverty Line,3.2,0,Secondary,0,1,0,0,1,54.5,57.6,42.9,71.4,-28.5,0,0,50,1,1,49.0,Medium,0
STU1292,6,Female,UP,4.01,Low Income,3.2,1,Secondary,0,0,0,0,1,40.9,21.6,48.6,66.9,-18.3,0,0,44,0,1,46.01,Medium,0
STU1293,8,Male,Telangana,1.64,Below Poverty Line,4.0,3,Illiterate,1,1,0,0,0,52.4,62.7,63.4,70.8,-7.4,0,0,41,1,1,48.57,Medium,0
STU1294,9,Female,Telangana,2.43,Below Poverty Line,2.3,3,Graduate,0,0,0,0,0,91.3,58.9,71.5,73.3,-1.8,0,0,51,1,1,31.61,Low,0
STU1295,9,Female,Odisha,4.65,Low Income,4.6,2,Graduate,1,0,0,0,0,66.0,82.5,23.5,28.3,-4.8,1,1,64,1,1,49.56,Medium,0
STU1296,6,Male,Telangana,1.51,Below Poverty Line,0.5,1,Graduate,0,0,0,0,1,70.2,62.3,66.3,34.0,32.4,1,1,45,1,1,44.67,Medium,0
STU1297,6,Female,Bihar,0.97,Below Poverty Line,13.0,0,Primary,1,1,0,0,1,86.2,79.4,46.8,77.9,-31.1,0,0,62,0,1,55.42,Medium,0
STU1298,6,Male,Rajasthan,0.72,Below Poverty Line,5.5,5,Illiterate,1,0,0,0,1,29.9,24.3,75.3,44.7,30.5,0,0,43,0,1,66.3,High,1
STU1299,8,Male,Bihar,4.22,Low Income,4.0,3,Primary,0,0,1,0,0,54.6,53.5,21.9,46.6,-24.7,0,0,47,1,1,37.36,Low,0
STU1300,9,Female,Telangana,4.31,Low Income,1.5,0,Primary,0,0,0,1,1,66.2,61.2,99.0,36.5,62.5,0,0,45,0,1,39.37,Low,0
STU1301,6,Male,Odisha,2.6,Below Poverty Line,0.7,4,Illiterate,1,0,0,0,0,72.8,66.5,39.0,51.1,-12.1,0,0,32,0,1,46.33,Medium,0
STU1302,10,Female,Telangana,5.21,Low Income,2.1,2,Primary,1,1,1,0,0,69.9,77.9,80.7,52.1,28.7,0,0,55,1,1,37.96,Low,0
STU1303,6,Female,Odisha,2.69,Below Poverty Line,4.3,0,Secondary,1,0,0,0,1,63.6,64.2,53.8,42.1,11.7,0,0,44,1,1,40.64,Medium,0
STU1304,8,Male,Jharkhand,2.81,Below Poverty Line,4.0,2,Illiterate,1,0,1,0,0,81.2,66.7,40.3,40.1,0.2,0,0,56,1,1,56.99,Medium,0
STU1305,9,Male,Bihar,2.52,Below Poverty Line,1.9,4,Primary,0,1,1,0,1,61.7,64.1,59.8,63.4,-3.6,0,0,46,0,1,71.81,High,1
STU1306,10,Male,Rajasthan,0.68,Below Poverty Line,3.8,0,Illiterate,1,0,1,0,0,44.8,45.1,73.5,44.3,29.3,0,0,43,1,1,55.38,Medium,0
STU1307,9,Male,Bihar,2.1,Below Poverty Line,6.7,0,Secondary,0,1,0,0,0,44.0,33.5,27.1,47.7,-20.6,0,0,31,1,1,63.15,Medium,0
STU1308,9,Male,Bihar,0.78,Below Poverty Line,0.5,5,Primary,1,1,0,0,0,68.5,71.4,67.6,20.8,46.8,1,1,56,1,1,54.68,Medium,0
STU1309,7,Male,Jharkhand,2.11,Below Poverty Line,2.4,4,Illiterate,1,1,0,1,0,47.1,40.5,54.8,90.9,-36.2,0,0,53,1,1,64.58,Medium,0
STU1310,9,Male,Jharkhand,4.67,Low Income,5.7,1,Graduate,1,0,0,0,1,8.9,10.0,65.4,74.0,-8.6,0,0,64,1,1,50.17,Medium,0
STU1311,6,Female,UP,0.54,Below Poverty Line,3.2,0,Illiterate,1,0,0,1,0,82.6,75.1,55.2,49.6,5.6,0,0,33,1,1,54.44,Medium,0
STU1312,10,Female,Rajasthan,2.1,Below Poverty Line,4.2,5,Primary,1,0,0,0,1,35.2,10.0,44.7,42.7,2.0,0,0,55,1,1,66.16,High,1
STU1313,8,Female,Assam,2.07,Below Poverty Line,2.9,0,Secondary,0,1,0,0,0,41.8,31.6,35.0,58.2,-23.2,0,0,33,0,1,58.28,Medium,0
STU1314,9,Male,Assam,4.23,Low Income,19.3,5,Secondary,0,0,1,0,1,30.7,32.9,67.1,57.7,9.4,0,0,63,0,1,70.34,High,1
STU1315,7,Male,Rajasthan,1.65,Below Poverty Line,0.5,3,Illiterate,1,0,0,0,0,34.3,29.1,67.0,36.3,30.7,0,0,42,1,1,50.18,Medium,0
STU1316,8,Female,Bihar,4.76,Low Income,2.7,1,Graduate,1,1,0,0,0,88.0,70.1,66.9,14.6,52.3,1,1,30,1,0,40.59,Medium,0
STU1317,8,Male,UP,1.79,Below Poverty Line,0.5,0,Graduate,0,0,0,0,1,51.8,56.4,62.7,49.1,13.6,0,0,30,0,1,32.33,Low,0
STU1318,9,Male,Assam,5.05,Low Income,0.7,4,Primary,0,1,0,0,1,43.9,35.9,72.0,31.4,40.6,1,1,38,1,1,61.84,Medium,0
STU1319,6,Female,Telangana,4.54,Low Income,1.9,2,Primary,1,1,0,0,0,90.1,72.9,80.3,60.9,19.4,0,0,40,0,1,20.58,Low,0
STU1320,6,Female,Rajasthan,3.25,Low Income,0.7,4,Illiterate,1,0,0,0,1,42.2,59.3,21.2,61.0,-39.8,0,0,45,1,1,61.47,Medium,0
STU1321,6,Female,UP,2.52,Below Poverty Line,13.3,1,Primary,0,0,0,0,0,71.7,56.2,12.8,41.5,-28.6,0,0,58,1,1,52.96,Medium,0
STU1322,6,Male,UP,1.08,Below Poverty Line,11.7,3,Primary,0,0,0,0,1,38.1,41.9,85.9,48.9,37.0,0,0,44,1,1,50.0,Medium,0
STU1323,10,Female,Bihar,3.1,Low Income,1.6,3,Secondary,0,1,0,0,0,75.6,62.9,30.9,88.0,-57.1,0,0,31,0,1,46.74,Medium,0
STU1324,6,Female,Assam,5.11,Low Income,4.1,3,Primary,0,0,1,0,0,75.3,71.6,35.4,71.2,-35.7,0,0,39,1,1,38.52,Low,0
STU1325,10,Female,Telangana,1.37,Below Poverty Line,3.1,5,Secondary,0,0,0,0,1,56.8,42.8,49.8,50.3,-0.5,0,0,40,1,0,50.9,Medium,0
STU1326,7,Female,Rajasthan,5.19,Low Income,6.8,4,Illiterate,1,1,0,0,1,69.2,51.8,25.2,97.0,-71.7,0,0,59,1,1,62.32,Medium,0
STU1327,6,Female,Telangana,5.52,Low Income,3.9,2,Illiterate,1,1,1,0,0,59.0,59.2,48.1,37.7,10.5,0,0,52,1,1,52.21,Medium,0
STU1328,9,Male,UP,1.69,Below Poverty Line,0.5,2,Illiterate,1,1,0,0,0,76.8,75.8,37.9,44.2,-6.3,0,0,51,1,0,45.9,Medium,0
STU1329,8,Male,Bihar,3.24,Low Income,5.8,5,Illiterate,1,0,1,0,1,81.5,87.9,50.8,56.1,-5.3,0,0,58,0,1,54.16,Medium,0
STU1330,8,Female,Rajasthan,6.86,Middle Income,5.5,0,Primary,0,0,1,0,0,74.7,69.4,60.0,32.0,28.1,1,0,61,1,1,43.85,Medium,0
STU1331,8,Female,UP,2.07,Below Poverty Line,2.9,5,Secondary,0,0,1,0,1,90.2,100.0,48.8,88.4,-39.6,0,0,62,1,1,44.31,Medium,0
STU1332,9,Female,UP,4.74,Low Income,9.3,2,Primary,1,0,1,1,0,30.8,28.5,47.9,61.1,-13.2,0,0,38,1,1,71.18,High,1
STU1333,6,Male,Telangana,1.59,Below Poverty Line,9.6,2,Primary,0,1,0,0,0,73.3,73.9,59.6,44.6,15.1,0,0,30,0,1,46.67,Medium,0
STU1334,10,Male,UP,2.9,Below Poverty Line,3.0,0,Secondary,0,1,0,0,1,37.3,18.7,73.8,65.6,8.2,0,0,47,1,1,61.03,Medium,0
STU1335,10,Female,Assam,1.88,Below Poverty Line,3.7,4,Primary,0,1,0,0,0,25.4,14.3,83.9,60.5,23.4,0,0,51,0,1,54.09,Medium,0
STU1336,8,Female,Assam,2.89,Below Poverty Line,22.6,4,Primary,0,1,1,0,1,72.8,73.0,51.1,52.8,-1.8,0,0,43,1,1,85.29,High,1
STU1337,6,Female,UP,4.67,Low Income,1.4,1,Primary,0,0,0,0,0,40.3,34.4,87.8,37.5,50.4,0,0,51,1,1,29.59,Low,0
STU1338,9,Female,Rajasthan,3.12,Low Income,1.6,4,Secondary,1,0,0,1,0,86.9,83.8,70.8,33.6,37.2,1,1,62,1,1,49.6,Medium,0
STU1339,6,Female,Jharkhand,3.11,Low Income,0.8,3,Illiterate,1,0,0,0,0,91.8,78.7,32.8,95.2,-62.4,0,0,35,1,1,35.64,Low,0
STU1340,6,Female,Telangana,1.64,Below Poverty Line,9.0,3,Illiterate,1,0,0,1,1,82.3,78.6,32.3,35.0,-2.7,0,0,56,1,1,69.82,High,1
STU1341,7,Female,Odisha,6.32,Middle Income,5.5,1,Primary,0,1,0,0,0,29.8,26.0,44.6,86.9,-42.3,0,0,35,0,1,49.26,Medium,0
STU1342,7,Female,Assam,6.52,Middle Income,0.5,2,Graduate,0,0,0,0,0,81.0,64.2,81.0,43.6,37.4,0,0,45,1,1,6.66,Low,0
STU1343,10,Female,Telangana,4.12,Low Income,16.0,1,Primary,0,1,1,1,1,58.4,59.8,46.0,71.4,-25.5,0,0,31,1,1,69.56,High,1
STU1344,9,Male,UP,7.43,Middle Income,5.3,0,Secondary,0,1,0,0,0,59.7,37.7,20.9,65.9,-45.0,0,0,58,0,1,41.8,Medium,0
STU1345,9,Male,Assam,4.62,Low Income,7.6,1,Secondary,1,0,0,0,1,41.6,38.4,50.9,69.3,-18.4,0,0,52,1,1,42.75,Medium,0
STU1346,7,Female,Rajasthan,0.37,Below Poverty Line,0.5,1,Primary,0,0,1,0,0,68.1,80.7,19.3,70.4,-51.1,0,0,50,1,1,47.99,Medium,0
STU1347,7,Male,Telangana,1.14,Below Poverty Line,2.8,5,Secondary,0,0,0,0,0,29.5,31.3,36.0,30.6,5.4,1,1,42,1,1,63.32,Medium,0
STU1348,7,Male,UP,2.13,Below Poverty Line,4.8,3,Secondary,0,0,0,0,0,77.4,79.2,44.4,46.5,-2.1,0,0,30,1,1,33.75,Low,0
STU1349,10,Male,Bihar,4.35,Low Income,3.1,0,Illiterate,1,1,0,1,0,67.2,53.2,57.7,34.7,23.0,1,1,58,1,1,64.91,Medium,0
STU1350,6,Male,MP,0.79,Below Poverty Line,4.4,5,Primary,0,0,0,1,0,78.7,91.4,73.4,61.2,12.2,0,0,36,1,1,39.02,Low,0
STU1351,10,Male,MP,3.44,Low Income,6.8,0,Illiterate,1,1,0,1,1,67.1,75.8,67.5,35.5,32.0,0,0,60,1,1,51.18,Medium,0
STU1352,8,Male,Assam,5.0,Low Income,1.9,1,Primary,0,1,0,0,1,64.8,51.3,33.8,24.3,9.4,1,1,51,0,0,61.69,Medium,0
STU1353,7,Female,UP,2.36,Below Poverty Line,7.6,5,Secondary,0,0,0,0,1,69.5,59.8,48.3,54.0,-5.7,0,0,45,1,1,51.41,Medium,0
STU1354,9,Male,Rajasthan,3.49,Low Income,0.7,5,Primary,1,1,0,0,0,90.5,98.0,56.4,20.4,35.9,1,0,57,1,0,34.52,Low,0
STU1355,8,Male,Rajasthan,3.99,Low Income,1.3,0,Primary,0,1,0,0,0,42.0,54.9,50.3,62.4,-12.1,0,0,54,1,1,42.87,Medium,0
STU1356,10,Male,Bihar,4.11,Low Income,0.5,0,Secondary,1,1,0,0,0,81.1,63.4,50.2,36.6,13.5,0,0,43,0,1,23.67,Low,0
STU1357,10,Female,UP,2.51,Below Poverty Line,1.8,4,Primary,0,0,0,0,0,44.9,29.9,24.0,43.7,-19.7,0,0,50,1,1,58.53,Medium,0
STU1358,7,Male,Assam,5.03,Low Income,1.9,0,Primary,0,0,1,0,0,82.9,76.5,34.3,19.2,15.0,1,0,48,1,1,33.1,Low,0
STU1359,7,Female,Jharkhand,2.34,Below Poverty Line,6.5,5,Secondary,0,0,0,0,1,21.1,10.0,47.7,86.1,-38.3,0,0,42,1,0,66.05,High,1
STU1360,8,Female,Bihar,3.38,Low Income,4.2,2,Primary,0,0,1,0,0,67.1,62.3,0.0,33.1,-33.1,1,1,31,1,1,70.66,High,1
STU1361,10,Female,Rajasthan,3.01,Low Income,2.3,0,Secondary,0,1,0,1,0,88.5,95.4,66.5,51.8,14.7,0,0,43,1,1,38.46,Low,0
STU1362,6,Male,UP,2.63,Below Poverty Line,4.2,3,Illiterate,1,1,0,0,0,69.1,49.7,30.3,27.5,2.8,1,1,63,1,1,60.5,Medium,0
STU1363,8,Female,Rajasthan,3.61,Low Income,0.5,4,Illiterate,1,1,0,0,0,17.7,13.9,67.4,43.8,23.6,0,0,47,1,1,65.67,High,1
STU1364,8,Male,MP,5.81,Low Income,0.8,3,Primary,1,0,0,0,1,78.0,67.2,65.8,87.8,-22.0,0,0,53,1,1,25.07,Low,0
STU1365,9,Female,Rajasthan,0.74,Below Poverty Line,3.9,3,Primary,1,0,0,0,1,79.5,90.9,45.2,63.1,-17.8,0,0,59,1,1,32.78,Low,0
STU1366,6,Female,Assam,2.87,Below Poverty Line,4.1,2,Graduate,1,1,1,0,0,53.1,42.4,73.0,45.7,27.3,0,0,48,0,1,54.14,Medium,0
